course,EX,A,B,C,D,P,F,session
ME60405,0,0,0,0,0,1,0,Autumn17
QM57001,1,4,4,0,0,0,0,Autumn18
CE29003,11,27,28,9,0,1,1,Spring16
CE29003,4,39,29,2,0,0,0,Spring17
CE29003,11,37,21,2,1,0,0,Autumn18
CE29003,4,39,25,11,0,0,1,Spring18
CE29003,4,39,29,2,0,0,0,Autumn17
IM60068,7,8,12,8,10,9,0,Spring19
EP60008,37,39,24,14,3,0,0,Spring16
EP60008,26,65,41,19,4,2,0,Spring17
EP60008,11,26,31,8,5,0,0,Autumn18
EP60008,5,23,27,20,4,1,0,Spring19
EP60008,11,26,31,8,5,0,0,Spring18
EP60008,26,65,41,19,4,2,0,Autumn17
CS31005,10,18,24,23,9,16,3,Spring16
CS31005,12,24,27,18,16,8,3,Spring17
CS31005,0,0,0,0,0,0,1,Spring19
CS31005,3,14,29,32,18,10,1,Autumn18
CS31005,16,29,19,26,8,8,0,Spring18
CS31005,12,24,27,18,17,10,0,Autumn17
CH58001,3,5,14,5,7,3,0,Autumn18
BT21101,2,2,9,4,10,12,2,Spring16
BT21101,1,3,8,12,9,8,3,Spring17
BT21101,2,1,9,5,8,12,4,Autumn18
BT21101,1,7,5,12,9,11,1,Spring18
BT21101,1,3,8,14,9,9,0,Autumn17
EC48002,16,35,34,27,0,0,0,Spring19
EE60014,1,2,0,0,0,0,1,Spring16
EE60014,0,1,3,1,4,0,2,Spring17
EE60014,0,0,1,0,0,0,0,Spring19
EE60014,0,1,0,0,1,0,0,Spring18
EE60014,0,1,3,1,4,1,0,Autumn17
CH21004,4,7,19,16,17,8,11,Spring16
CH21004,2,14,7,21,16,25,2,Spring17
CH21004,6,9,15,21,14,17,6,Spring19
CH21004,4,16,16,18,18,11,7,Spring18
CH21004,2,14,7,21,16,25,2,Autumn17
CS69011,2,1,0,0,0,0,0,Spring16
MA31005,1,9,21,17,6,7,0,Spring16
MA31005,1,4,8,10,10,21,4,Spring17
MA31005,4,6,4,9,19,22,1,Autumn18
MA31005,6,20,16,17,7,1,0,Spring18
MA31005,1,4,9,11,11,22,0,Autumn17
AG69014,3,7,0,1,0,0,0,Spring17
AG69014,10,5,2,1,0,0,0,Spring19
AG69014,5,4,0,0,0,0,0,Spring18
AG69014,3,7,0,1,0,0,0,Autumn17
EX50017,0,2,16,9,2,1,0,Spring19
QM47001,3,1,1,0,0,0,0,Autumn18
AE51014,2,4,1,1,2,0,0,Spring16
AE51014,1,0,0,0,0,0,0,Spring17
AE51014,1,0,0,0,0,0,0,Autumn17
ME21103,3,7,9,5,8,15,3,Spring16
ME21103,2,5,6,8,9,7,2,Spring17
ME21103,6,8,10,6,11,16,0,Autumn18
ME21103,13,9,8,10,7,3,0,Spring18
ME21103,2,5,7,8,9,8,0,Autumn17
NA21003,5,9,12,7,6,3,2,Spring16
NA21003,7,9,11,3,3,1,1,Spring17
NA21003,8,6,8,10,13,7,1,Autumn18
NA21003,4,3,9,10,12,4,3,Spring18
NA21003,7,9,11,3,3,1,1,Autumn17
AG60103,1,2,1,2,0,3,0,Spring16
AG60103,0,0,0,0,1,0,0,Spring17
AG60103,0,0,4,1,1,0,0,Spring18
AG60103,0,0,0,0,1,0,0,Autumn17
CR30008,0,1,0,0,0,0,0,Spring19
CH47023,0,1,0,1,0,0,3,Autumn18
EC60074,3,8,13,22,12,2,1,Spring16
EC60074,2,5,8,11,19,5,0,Spring17
EC60074,3,23,26,6,6,0,0,Spring19
EC60074,1,4,15,14,7,4,0,Spring18
EC60074,2,5,8,11,19,5,0,Autumn17
NA60002,0,1,1,2,2,1,0,Spring16
NA60002,2,3,8,7,2,1,0,Spring17
NA60002,1,4,5,8,2,0,0,Spring19
NA60002,1,10,11,6,1,0,0,Spring18
NA60002,2,3,8,7,2,1,0,Autumn17
CH57004,19,10,7,1,0,0,2,Spring19
CH57004,0,2,0,0,0,0,1,Autumn18
AG48003,7,22,17,3,2,1,1,Autumn18
CE39006,3,34,58,9,1,2,1,Spring16
CE39006,11,21,36,27,9,0,0,Spring17
CE39006,5,27,68,11,5,0,0,Spring19
CE39006,11,25,31,28,13,5,3,Spring18
CE39006,11,21,36,27,9,0,0,Autumn17
CE41627,3,7,6,10,0,1,0,Spring16
CE41627,0,1,2,9,3,1,0,Spring17
CE41627,1,3,3,6,2,3,0,Autumn18
CE41627,0,1,4,3,3,0,0,Spring18
CE41627,0,1,2,9,3,1,0,Autumn17
AR13202,1,4,9,7,6,7,0,Spring19
AE40033,1,4,12,9,1,1,0,Spring16
AE40033,1,2,8,4,1,1,0,Spring17
AE40033,0,0,0,0,0,0,1,Spring19
AE40033,2,0,0,1,0,1,0,Autumn18
AE40033,1,3,11,10,3,3,0,Spring18
AE40033,1,2,8,4,1,1,0,Autumn17
BT49001,11,10,11,7,1,0,0,Spring16
BT49001,4,13,12,5,3,0,0,Spring17
BT49001,9,8,18,7,0,0,1,Autumn18
BT49001,8,13,11,8,0,0,1,Spring18
BT49001,4,13,12,5,3,0,0,Autumn17
CL60019,0,0,0,0,0,1,0,Spring19
CL60019,0,0,1,2,1,2,1,Autumn18
CL60019,1,1,3,2,5,13,4,Spring18
CH62001,2,6,2,2,2,1,0,Spring16
CH62001,3,12,10,6,1,1,0,Spring17
CH62001,2,3,4,4,0,1,1,Autumn18
CH62001,1,4,5,6,1,5,0,Spring18
CH62001,3,12,10,6,1,1,0,Autumn17
CY20101,2,4,4,0,2,2,1,Spring16
CY20101,1,4,9,4,6,2,2,Spring17
CY20101,3,5,8,6,2,1,0,Autumn18
CY20101,4,7,2,3,4,0,0,Spring18
CY20101,1,4,9,4,7,3,0,Autumn17
AR53201,0,12,13,7,1,0,0,Spring16
AR53201,3,21,12,10,1,0,0,Spring17
AR53201,3,16,6,7,7,0,0,Autumn18
AR53201,2,18,8,10,0,0,0,Spring18
AR53201,3,21,12,10,1,0,0,Autumn17
NA31004,11,5,10,9,6,4,1,Spring16
NA31004,7,10,5,8,6,6,0,Spring17
NA31004,6,4,6,6,8,10,3,Spring19
NA31004,4,4,9,8,5,2,1,Spring18
NA31004,7,10,5,8,6,6,0,Autumn17
EX50012,0,0,1,2,2,0,0,Spring19
EE48001,42,36,12,3,0,0,1,Autumn18
MI49003,1,29,29,6,1,2,0,Autumn18
EX41001,0,3,1,5,4,7,4,Autumn18
AE31103,3,2,3,7,8,17,4,Spring16
AE31103,3,4,3,4,7,14,9,Spring17
AE31103,5,6,6,13,9,5,5,Autumn18
AE31103,3,9,13,11,7,7,2,Spring18
AE31103,3,4,3,6,11,16,2,Autumn17
NA21004,2,3,9,11,2,15,2,Spring16
NA21004,2,1,3,6,4,19,2,Spring17
NA21004,5,12,1,11,12,8,1,Spring19
NA21004,4,3,4,8,7,7,1,Spring18
NA21004,2,1,3,6,4,19,2,Autumn17
AG60201,0,1,0,0,0,0,0,Spring16
AG60201,0,0,0,1,0,0,0,Spring17
AG60201,0,0,1,0,1,0,0,Autumn18
AG60201,0,0,0,0,0,1,0,Spring18
AG60201,0,0,0,1,0,0,0,Autumn17
ME39606,0,7,47,48,12,3,1,Spring16
ME39606,7,60,42,14,5,0,0,Spring17
ME39606,1,42,61,12,9,2,0,Spring19
ME39606,0,14,82,27,11,0,0,Spring18
ME39606,7,60,42,14,5,0,0,Autumn17
ME41606,4,4,9,14,9,6,11,Spring16
ME41606,0,0,0,0,0,1,1,Spring19
ME41606,4,3,14,17,10,7,1,Spring18
ME41606,3,5,6,4,2,3,0,Autumn17
NA61001,5,6,15,11,4,1,1,Spring16
NA61001,3,2,4,1,2,0,0,Spring17
NA61001,0,6,10,6,6,1,0,Autumn18
NA61001,0,7,4,8,4,0,0,Spring18
NA61001,3,2,4,1,2,0,0,Autumn17
IM47003,0,0,0,1,0,0,0,Spring19
IM47003,5,10,15,11,3,0,1,Autumn18
MT29006,4,7,21,17,7,1,1,Spring16
MT29006,3,12,14,16,0,0,1,Spring17
MT29006,9,33,10,0,1,1,5,Spring19
MT29006,2,12,22,9,3,1,4,Spring18
MT29006,3,12,14,16,0,0,1,Autumn17
AG40032,0,0,1,0,1,1,0,Spring19
MA60059,0,1,0,1,0,0,0,Spring16
MA60059,0,0,1,0,0,0,0,Spring17
MA60059,0,0,0,2,0,1,1,Autumn18
MA60059,0,0,1,0,0,0,0,Autumn17
QE58002,0,1,0,2,1,0,0,Spring19
TE61001,6,11,14,7,2,3,1,Spring16
MI31003,3,7,23,15,13,6,2,Spring16
MI31003,18,14,15,9,4,4,1,Spring17
MI31003,4,14,16,15,10,2,4,Autumn18
MI31003,9,7,14,15,11,6,0,Spring18
MI31003,18,14,15,9,4,5,0,Autumn17
EC60501,8,23,15,6,6,3,0,Spring16
EC60501,10,18,15,15,8,7,2,Spring17
EC60501,15,16,18,21,3,3,0,Autumn18
EC60501,15,18,14,8,6,0,0,Spring18
EC60501,10,18,15,15,8,8,3,Autumn17
MT58002,1,7,13,6,0,0,0,Spring19
PH31011,2,3,5,3,1,11,3,Spring16
PH31011,0,2,7,5,4,6,5,Spring17
PH31011,1,4,3,3,4,11,6,Autumn18
PH31011,5,1,4,3,4,13,2,Spring18
PH31011,0,2,7,5,5,6,4,Autumn17
PH38002,5,9,6,7,3,2,0,Spring19
GG41011,0,2,5,9,3,8,0,Autumn18
MT60003,1,0,1,0,0,0,0,Autumn18
MT60003,1,0,0,0,0,0,0,Spring18
NA60056,1,1,1,2,2,1,0,Spring19
ME20001,7,19,37,26,37,29,19,Spring16
ME20001,5,9,30,45,52,29,11,Spring17
ME20001,9,12,25,52,32,43,13,Autumn18
ME20001,5,25,40,43,27,28,10,Spring18
ME20001,5,9,30,45,54,38,0,Autumn17
PH41014,0,5,4,7,20,20,6,Spring16
PH41014,7,21,28,9,4,2,0,Spring17
PH41014,2,3,4,0,8,14,2,Spring19
PH41014,14,20,17,14,2,4,2,Spring18
PH41014,7,21,28,9,4,2,0,Autumn17
CS48004,7,26,18,5,3,4,0,Spring19
CY60105,2,1,1,2,0,0,0,Spring16
CY60105,2,3,0,0,0,1,0,Spring17
CY60105,2,3,0,0,0,1,0,Autumn17
EC69402,2,0,0,0,0,0,0,Spring19
CE69005,0,0,1,1,0,0,0,Spring18
AG20101,9,4,7,12,9,7,0,Spring16
AG20101,5,15,9,9,10,8,2,Spring17
AG20101,7,16,10,6,10,10,3,Autumn18
AG20101,3,13,18,14,5,7,1,Spring18
AG20101,5,15,9,9,12,6,2,Autumn17
AG60042,0,0,1,0,0,0,0,Spring16
AG60042,0,0,0,1,0,0,0,Spring19
AG60042,0,0,0,0,1,2,1,Spring18
MA61001,0,0,0,0,1,0,0,Spring16
MA61001,0,0,0,0,1,0,0,Spring17
MA61001,0,0,0,0,1,0,0,Autumn17
ME58003,4,12,21,13,12,1,2,Autumn18
CY60005,2,4,6,3,5,3,1,Spring16
CY60005,4,8,8,6,7,1,0,Spring17
CY60005,4,8,8,6,7,1,0,Autumn17
PH60309,3,3,2,1,0,0,0,Spring17
PH60309,1,2,1,3,1,0,0,Spring19
PH60309,1,3,3,1,0,1,0,Spring18
PH60309,3,3,2,1,0,0,0,Autumn17
AE61003,0,0,0,1,0,0,0,Spring16
AE61003,2,0,2,1,1,0,0,Spring17
AE61003,2,4,0,0,0,0,0,Spring18
AE61003,2,0,2,1,1,0,0,Autumn17
BT60003,0,8,5,3,5,3,0,Spring16
BT60003,0,3,5,7,7,8,0,Spring17
BT60003,1,8,10,5,4,1,0,Autumn18
BT60003,2,4,6,9,6,0,0,Spring18
BT60003,0,3,5,7,7,8,0,Autumn17
CE48003,0,2,8,12,7,0,0,Autumn18
EC21107,6,17,34,27,16,11,4,Spring16
EC21107,14,36,23,24,22,7,2,Spring17
EC21107,0,0,0,0,1,0,0,Spring19
EC21107,8,23,20,33,25,19,2,Autumn18
EC21107,27,36,31,25,18,2,6,Spring18
EC21107,14,36,23,24,22,7,2,Autumn17
AG60092,0,0,4,8,3,9,2,Spring17
AG60092,1,1,0,1,2,1,0,Spring19
AG60092,0,0,4,8,3,10,0,Autumn17
PH41017,5,11,32,9,4,1,3,Spring16
PH41017,6,13,20,7,8,0,4,Spring17
PH41017,2,2,6,6,7,8,2,Autumn18
PH41017,5,18,16,19,5,6,4,Spring18
PH41017,6,13,21,7,10,1,0,Autumn17
MA61052,1,0,0,0,0,0,0,Spring19
BM66003,0,1,3,1,0,0,0,Spring19
HS20006,0,6,6,6,12,11,0,Spring16
HS20006,1,5,10,15,12,2,0,Spring17
HS20006,5,7,10,14,5,8,1,Spring19
HS20006,6,9,12,6,7,9,0,Spring18
HS20006,1,5,10,15,12,2,0,Autumn17
AE39002,12,17,10,5,4,0,1,Spring19
BT61030,0,0,7,6,7,11,3,Spring16
BT61030,1,8,8,8,7,9,1,Spring17
BT61030,0,5,9,4,7,13,0,Spring19
BT61030,3,5,4,11,11,8,5,Spring18
BT61030,1,8,8,8,7,9,1,Autumn17
CS60019,2,4,4,6,0,0,0,Spring16
CS60019,2,1,2,0,0,0,0,Autumn18
MM72335,6,10,8,8,3,0,0,Spring16
MM72335,1,6,5,2,7,0,0,Spring19
PH49005,9,22,5,2,0,0,1,Spring16
PH49005,22,20,3,0,0,0,0,Spring17
PH49005,7,33,1,0,0,0,0,Spring18
PH49005,22,20,3,0,0,0,0,Autumn17
MA41101,0,2,8,1,0,0,0,Spring16
MA41101,0,5,3,5,0,0,0,Spring17
MA41101,1,2,2,7,0,0,0,Autumn18
MA41101,1,0,14,6,1,0,0,Spring18
MA41101,0,5,3,5,0,0,0,Autumn17
ME60407,2,9,3,0,0,0,0,Spring16
ME60407,3,2,3,1,0,0,0,Spring17
ME60407,1,1,1,1,0,0,0,Autumn18
ME60407,0,0,0,0,0,2,0,Spring18
ME60407,3,2,3,1,0,0,0,Autumn17
HS20004,27,46,10,1,0,0,0,Autumn18
HS20004,30,53,25,8,1,0,0,Spring18
CH70002,1,0,0,0,0,0,0,Autumn18
CH70002,0,2,4,1,4,1,1,Spring19
CS60045,18,31,32,18,7,8,2,Spring16
CS60045,14,24,30,22,10,5,0,Spring17
CS60045,0,0,0,0,0,0,1,Spring19
CS60045,38,32,20,17,1,7,3,Autumn18
CS60045,23,30,29,20,19,8,1,Spring18
CS60045,14,24,30,22,10,5,0,Autumn17
PE40002,1,2,3,1,0,0,0,Spring19
ME60032,0,0,1,0,0,1,0,Spring16
ME60032,0,2,4,2,0,0,0,Spring17
ME60032,0,0,0,1,0,0,0,Spring19
ME60032,0,0,0,0,0,1,0,Spring18
ME60032,0,2,4,2,0,0,0,Autumn17
MI39002,2,12,22,20,3,0,6,Spring19
AR40023,1,12,9,12,4,1,1,Spring16
AR40023,0,0,0,0,0,1,1,Spring19
AR40023,7,7,7,6,3,1,1,Autumn18
EE39002,4,47,22,6,1,0,2,Spring16
EE39002,11,47,18,5,0,0,0,Spring17
EE39002,11,40,21,9,1,1,1,Spring19
EE39002,11,50,20,4,1,1,0,Spring18
EE39002,11,47,18,5,0,0,0,Autumn17
MS61005,0,0,1,0,0,0,0,Autumn18
ME60133,2,4,5,3,5,4,0,Spring16
ME60133,1,3,2,4,4,7,1,Spring17
ME60133,1,0,3,2,1,0,3,Autumn18
ME60133,1,0,1,0,2,2,0,Spring18
ME60133,1,3,2,4,4,7,0,Autumn17
GG49011,9,14,3,0,0,0,0,Autumn18
QM48002,0,0,0,0,0,0,0,Spring19
MI50004,1,1,3,10,12,7,0,Spring16
MI50004,0,2,2,7,6,7,0,Spring17
MI50004,1,3,9,8,6,7,0,Spring19
MI50004,0,3,7,7,11,11,0,Spring18
MI50004,0,2,2,7,6,7,0,Autumn17
CH39022,11,35,23,4,0,0,0,Spring16
CH39022,10,25,28,18,0,0,0,Spring17
CH39022,11,21,25,15,8,3,0,Spring19
CH39022,9,19,50,6,4,0,0,Spring18
CH39022,10,25,28,18,0,0,0,Autumn17
EC61066,2,3,2,0,0,0,0,Spring19
CE60045,0,0,1,0,0,0,0,Spring18
AR23203,1,10,19,4,1,1,0,Spring16
AR23203,5,20,6,1,0,1,1,Spring17
AR23203,4,16,11,7,0,1,1,Autumn18
AR23203,7,25,3,0,0,0,0,Spring18
AR23203,5,20,6,1,0,1,1,Autumn17
CS60071,0,1,1,1,0,1,0,Spring16
CS60071,1,0,0,0,1,0,0,Autumn18
CS60071,1,1,1,2,2,2,0,Spring18
IM60002,3,0,1,4,1,2,1,Spring16
IM60002,0,3,3,1,6,2,1,Spring17
IM60002,2,0,1,7,1,7,0,Spring19
IM60002,0,2,3,4,7,1,0,Spring18
IM60002,0,3,3,1,6,2,1,Autumn17
HS50016,3,11,12,6,1,0,0,Spring16
HS30003,8,7,8,4,6,7,0,Spring16
HS30003,0,4,13,18,18,27,0,Spring17
HS30003,2,15,4,9,6,0,0,Autumn18
HS30003,2,6,6,5,10,3,0,Spring18
HS30003,0,4,13,18,18,27,0,Autumn17
IM49001,13,13,19,0,0,0,0,Spring16
IM49001,28,10,0,0,0,1,1,Spring17
IM49001,0,0,1,0,0,0,0,Spring19
IM49001,6,20,19,6,0,0,0,Autumn18
IM49001,21,21,2,0,0,1,0,Spring18
IM49001,28,10,0,0,0,2,0,Autumn17
ME47601,2,2,2,3,3,1,4,Autumn18
CE60114,0,2,4,3,3,0,0,Spring17
CE60114,0,1,2,0,2,0,0,Spring19
CE60114,0,1,0,0,2,0,0,Spring18
CE60114,0,2,4,3,3,0,0,Autumn17
CS60013,1,0,0,0,0,0,0,Spring16
GG38002,13,8,0,1,0,1,0,Spring19
EC60201,5,3,4,5,0,0,0,Spring16
EC60201,5,2,5,4,1,3,0,Spring17
EC60201,9,1,4,1,0,0,0,Autumn18
EC60201,1,1,5,5,2,0,0,Spring18
EC60201,5,2,5,4,1,3,0,Autumn17
CE48001,10,30,15,18,4,3,0,Autumn18
HS20016,7,26,29,25,11,5,0,Autumn18
HS20016,7,19,18,15,4,0,1,Spring19
HS20016,17,16,31,25,25,22,7,Spring18
HS50018,4,10,12,4,4,1,0,Spring16
HS50018,6,10,21,3,4,0,0,Spring17
HS50018,3,1,7,5,13,2,0,Spring19
HS50018,1,6,4,9,4,12,1,Spring18
HS50018,6,10,21,3,4,0,0,Autumn17
BM60049,0,0,2,1,0,0,0,Autumn18
HS60009,13,13,8,7,4,2,0,Spring16
HS60009,4,8,13,8,2,3,0,Spring17
HS60009,4,16,12,7,9,0,2,Autumn18
HS60009,3,6,26,23,12,4,1,Spring18
HS60009,4,19,54,27,12,4,0,Autumn17
AG60094,0,0,0,0,0,0,0,Spring17
CH62003,7,11,1,0,1,1,1,Autumn18
HS30073,5,18,22,5,3,1,0,Spring19
ME39604,6,58,80,35,16,2,2,Spring16
ME39604,0,23,66,75,39,2,3,Spring17
ME39604,14,105,83,10,3,3,1,Spring19
ME39604,2,46,85,72,25,2,1,Spring18
ME39604,0,23,66,75,39,2,3,Autumn17
ET60010,0,3,7,6,2,2,0,Autumn18
ET60010,2,3,6,4,3,0,2,Spring19
BT21002,2,2,7,7,6,14,3,Spring16
BT21002,0,1,2,11,8,17,9,Spring17
BT21002,1,8,4,8,14,5,0,Spring19
BT21002,3,7,7,8,6,11,6,Spring18
BT21002,0,1,2,11,8,17,8,Autumn17
CE21003,8,14,29,13,6,5,0,Spring16
CE21003,8,10,30,13,8,3,0,Spring17
CE21003,6,15,24,18,11,2,1,Spring19
CE21003,9,12,34,23,1,0,0,Spring18
CE21003,8,10,30,13,8,3,0,Autumn17
CY41012,0,3,14,14,14,10,6,Spring16
CY41012,0,3,12,9,13,14,6,Spring17
CY41012,1,2,5,1,3,8,1,Spring19
CY41012,8,22,15,5,10,6,2,Spring18
CY41012,0,3,12,9,13,15,5,Autumn17
AE21003,1,4,7,15,17,6,5,Spring16
AE21003,1,4,6,10,20,10,3,Spring17
AE21003,1,8,7,8,13,16,3,Autumn18
AE21003,0,6,10,12,7,12,1,Spring18
AE21003,1,4,6,10,20,10,3,Autumn17
MT39004,11,22,11,8,0,0,0,Spring16
MT39004,6,18,16,17,1,0,0,Spring17
MT39004,8,16,19,0,2,2,0,Spring19
MT39004,4,16,14,5,1,4,0,Spring18
MT39004,6,18,16,17,1,0,0,Autumn17
MT61151,5,6,6,10,14,3,0,Spring16
MT61151,0,3,3,3,1,2,0,Spring17
MT61151,2,1,0,1,1,1,0,Autumn18
MT61151,3,7,3,8,4,0,1,Spring18
MT61151,0,3,3,3,1,2,0,Autumn17
AG60148,0,2,2,0,0,0,0,Spring16
AG60148,0,1,1,1,0,4,0,Spring17
AG60148,0,0,0,0,0,2,0,Spring19
AG60148,0,0,0,2,0,0,1,Spring18
AG60148,0,1,1,1,0,4,0,Autumn17
MA60002,11,18,10,7,0,0,0,Spring16
MA60002,17,32,23,13,2,0,0,Spring17
MA60002,11,19,22,25,4,0,0,Autumn18
MA60002,3,7,15,19,16,10,0,Spring19
MA60002,11,19,22,25,4,0,0,Spring18
MA60002,17,32,23,13,2,0,0,Autumn17
MT61146,1,4,1,3,8,4,0,Spring16
MT61146,0,0,0,2,0,0,0,Spring17
MT61146,1,0,1,0,0,0,0,Spring19
MT61146,1,0,1,0,1,0,0,Spring18
MT61146,0,0,0,2,0,0,0,Autumn17
EE69021,1,1,0,0,0,0,0,Autumn18
CY31007,3,5,2,3,2,1,1,Spring16
CY31007,4,4,1,0,3,1,0,Spring17
CY31007,3,3,5,6,3,0,0,Autumn18
CY31007,10,9,5,2,2,1,0,Spring18
CY31007,5,4,1,0,3,1,0,Autumn17
AR52010,2,4,6,4,4,4,0,Spring16
AR52010,0,8,4,7,5,3,0,Spring17
AR52010,0,0,3,1,4,3,2,Spring19
AR52010,2,2,1,4,3,1,0,Spring18
AR52010,0,8,4,7,5,3,0,Autumn17
CS60030,0,1,0,3,0,0,0,Spring16
CS60030,0,1,1,1,0,0,0,Spring17
CS60030,0,2,0,0,0,0,0,Spring18
CS60030,0,1,1,1,0,0,0,Autumn17
MA51111,0,0,0,1,0,0,0,Spring19
MA51111,0,0,0,2,0,2,1,Autumn18
MA51111,1,0,0,0,0,0,0,Spring18
BT57003,1,14,10,3,0,0,0,Autumn18
EC69502,15,15,2,2,0,0,0,Spring19
CE57003,1,8,13,6,0,0,0,Autumn18
EE61012,0,1,0,0,0,0,0,Autumn18
AG31006,1,1,6,17,13,10,1,Spring16
AG31006,0,1,3,2,19,17,6,Spring17
AG31006,1,4,18,20,11,8,3,Spring19
AG31006,1,3,4,10,17,18,6,Spring18
AG31006,0,1,3,2,19,18,5,Autumn17
MA60035,0,0,1,1,0,0,0,Spring18
ME39602,0,20,88,41,9,1,1,Spring16
ME39602,19,76,47,16,2,5,2,Spring17
ME39602,39,58,30,30,9,12,1,Spring19
ME39602,0,13,63,75,32,6,3,Spring18
ME39602,19,76,47,16,2,5,2,Autumn17
HS60005,0,0,0,0,1,0,0,Spring19
HS60005,18,41,38,9,2,2,0,Autumn18
HS60005,9,24,25,23,6,2,0,Spring18
CE31004,4,6,9,21,23,30,11,Spring16
CE31004,5,15,22,24,12,25,16,Spring17
CE31004,10,14,18,17,31,22,5,Spring19
CE31004,14,11,19,15,13,26,12,Spring18
CE31004,5,15,22,24,12,25,16,Autumn17
EE47008,10,11,10,7,1,2,7,Spring19
EE47008,0,0,1,1,0,0,2,Autumn18
CE60123,0,1,1,0,0,0,0,Autumn18
BT39006,9,25,1,0,0,0,1,Spring16
BT39006,13,12,11,2,2,0,0,Spring17
BT39006,32,8,4,0,1,0,0,Spring19
BT39006,19,25,0,0,0,0,0,Spring18
BT39006,13,12,11,2,2,0,0,Autumn17
TS70009,0,4,5,2,1,0,0,Spring19
IM39005,5,18,14,8,0,0,0,Spring16
IM39005,10,18,21,6,0,0,1,Spring17
IM39005,14,23,20,8,0,0,0,Autumn18
IM39005,18,24,7,0,0,0,0,Spring18
IM39005,10,18,21,7,0,0,0,Autumn17
TE60001,0,0,0,0,1,0,0,Autumn18
AG48002,0,2,7,18,0,3,1,Spring19
AG48002,0,0,1,3,4,0,0,Autumn18
MI31002,2,14,19,17,8,10,1,Spring16
MI31002,11,29,14,6,2,3,0,Spring17
MI31002,5,12,25,18,4,1,1,Spring19
MI31002,10,45,12,0,1,0,0,Spring18
MI31002,11,29,14,6,2,3,0,Autumn17
EP60022,6,17,10,4,0,0,1,Spring16
EP60022,12,20,13,11,6,1,0,Spring17
EP60022,31,59,14,6,2,0,1,Autumn18
EP60022,14,12,1,1,2,0,0,Spring18
EP60022,12,20,15,12,6,1,0,Autumn17
MT21105,8,10,9,10,8,7,6,Spring16
MT21105,11,9,11,7,3,4,3,Spring17
MT21105,10,9,15,10,5,13,5,Autumn18
MT21105,9,8,11,6,8,5,3,Spring18
MT21105,11,9,11,7,4,4,2,Autumn17
GG31005,2,5,10,9,12,14,2,Autumn18
EP60018,4,10,13,19,10,7,0,Spring16
EP60018,8,21,25,14,5,3,0,Spring17
EP60018,5,13,22,12,7,2,0,Autumn18
EP60018,9,25,8,15,2,0,0,Spring19
EP60018,5,13,22,12,7,3,0,Spring18
EP60018,8,21,25,14,5,3,0,Autumn17
CS61063,2,3,3,2,1,1,1,Autumn18
EC39001,9,34,53,16,0,0,0,Spring16
EC39001,20,56,23,3,0,0,0,Spring17
EC39001,32,44,32,8,0,0,0,Autumn18
EC39001,19,25,46,21,0,0,0,Spring18
EC39001,20,56,23,3,0,0,0,Autumn17
EE41013,6,9,14,18,6,24,4,Spring16
EE41013,4,13,18,23,21,4,1,Spring17
EE41013,4,22,13,12,5,7,1,Autumn18
EE41013,10,18,16,14,10,16,2,Spring18
EE41013,4,13,18,23,21,5,0,Autumn17
PH31013,4,2,2,1,4,7,3,Spring16
PH31013,2,3,1,6,6,5,3,Spring17
PH31013,1,4,3,13,7,5,1,Autumn18
PH31013,6,3,5,3,13,2,1,Spring18
PH31013,2,3,1,6,7,7,1,Autumn17
CE60131,0,1,3,1,1,0,0,Spring16
CE60131,0,0,1,0,0,0,0,Spring17
CE60131,0,0,2,0,0,2,0,Autumn18
CE60131,0,1,1,3,1,1,0,Spring18
CE60131,0,0,1,0,0,0,0,Autumn17
CY29001,2,9,4,0,0,0,0,Spring16
CY29001,0,17,9,1,1,0,0,Spring17
CY29001,0,4,12,8,1,0,0,Autumn18
CY29001,3,16,1,0,0,0,0,Spring18
CY29001,0,17,9,1,1,0,0,Autumn17
AR23201,0,7,19,5,5,0,0,Spring16
AR23201,1,3,13,14,1,0,1,Spring17
AR23201,1,8,13,9,5,2,0,Autumn18
AR23201,1,3,15,10,6,1,0,Spring18
AR23201,1,3,13,14,1,0,1,Autumn17
CY41009,0,5,12,12,11,12,8,Spring16
CY41009,4,23,11,9,5,3,2,Spring17
CY41009,1,2,4,2,4,7,2,Autumn18
CY41009,4,12,18,10,12,8,4,Spring18
CY41009,4,25,11,9,5,3,1,Autumn17
MI60058,0,3,5,3,5,4,0,Spring16
MI60058,3,1,1,1,4,4,3,Autumn18
MI60058,1,2,3,5,8,8,0,Spring19
MA31007,0,11,12,12,14,6,2,Spring16
MA31007,1,5,21,18,7,0,0,Spring17
MA31007,3,9,23,15,5,12,2,Autumn18
MA31007,3,3,8,15,11,15,2,Spring18
MA31007,1,5,21,18,7,0,0,Autumn17
CS20006,31,27,27,15,10,11,5,Spring16
CS20006,28,38,29,13,4,2,0,Spring17
CS20006,8,35,26,17,11,4,0,Spring19
CS20006,8,32,46,12,6,5,0,Spring18
CS20006,28,38,29,13,4,2,0,Autumn17
NA60048,9,8,1,1,0,0,0,Spring19
HS30001,7,30,29,6,0,0,0,Spring19
MI62002,2,1,1,2,0,3,0,Spring16
MI62002,2,1,1,0,0,0,0,Spring19
MI62002,2,2,2,4,4,4,0,Spring18
CH71002,1,1,2,2,0,0,0,Spring16
CH71002,2,3,0,0,0,0,0,Autumn18
CH71002,3,3,2,0,0,0,0,Spring19
